model_name,criterion,optimizer,learning_rate,num_epochs,input_size,hidden_layers,qtd_hidden_layers,activation_function,accuracy,average_loss
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 14, 18]",3,ReLU,0.9192067572530297,0.2161288559436798
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 14, 20]",3,ReLU,0.9078222548659567,0.2365843877196312
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 16, 2]",3,ReLU,0.26037458685273596,1.8344167470932007
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 16, 4]",3,ReLU,0.9114946749908189,0.24775321781635284
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 16, 6]",3,ReLU,0.9096584649283878,0.23221611231565475
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 16, 8]",3,ReLU,0.9236136614028645,0.20841611176729202
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 16, 10]",3,ReLU,0.9166360631656262,0.21930217742919922
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 16, 12]",3,ReLU,0.8997429305912596,0.2649002969264984
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 16, 14]",3,ReLU,0.919573999265516,0.2119845524430275
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 16, 16]",3,ReLU,0.9170033051781123,0.21707215905189514
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 16, 18]",3,ReLU,0.914799853103195,0.2274741530418396
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 16, 20]",3,ReLU,0.9151670951156813,0.2336609959602356
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 18, 2]",3,ReLU,0.26037458685273596,1.8338543176651
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 18, 4]",3,ReLU,0.901946382666177,0.2709221839904785
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 18, 6]",3,ReLU,0.9151670951156813,0.22830666601657867
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 18, 8]",3,ReLU,0.9162688211531399,0.21704880893230438
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 18, 10]",3,ReLU,0.9192067572530297,0.22581523656845093
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 18, 12]",3,ReLU,0.9170033051781123,0.22121639549732208
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 18, 14]",3,ReLU,0.9103929489533603,0.23660075664520264
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 18, 16]",3,ReLU,0.9177377892030848,0.2153286412358284
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 18, 18]",3,ReLU,0.9199412412780023,0.21382547169923782
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 18, 20]",3,ReLU,0.9184722732280572,0.21354220807552338
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 20, 2]",3,ReLU,0.9074550128534704,0.25555218011140823
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 20, 4]",3,ReLU,0.26037458685273596,1.83386892080307
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 20, 6]",3,ReLU,0.9136981270657363,0.22643308341503143
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 20, 8]",3,ReLU,0.9059860448035255,0.2613519877195358
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 20, 10]",3,ReLU,0.910025706940874,0.2455887347459793
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 20, 12]",3,ReLU,0.9203084832904884,0.218330018222332
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 20, 14]",3,ReLU,0.9184722732280572,0.22523099184036255
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 20, 16]",3,ReLU,0.9181050312155711,0.22009923309087753
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 20, 18]",3,ReLU,0.919573999265516,0.21264822036027908
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[10, 20, 20]",3,ReLU,0.9159015791406537,0.22077086567878723
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 2, 2]",3,ReLU,0.8909291222915902,0.34138964116573334
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 2, 4]",3,ReLU,0.9118619170033052,0.25136420130729675
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 2, 6]",3,ReLU,0.7594564818215204,0.6335406601428986
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 2, 8]",3,ReLU,0.9144326110907087,0.23326082527637482
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 2, 10]",3,ReLU,0.9041498347410943,0.2494606375694275
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 2, 12]",3,ReLU,0.910025706940874,0.2381264716386795
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 2, 14]",3,ReLU,0.7300771208226221,0.7039919495582581
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 2, 16]",3,ReLU,0.9059860448035255,0.2515626847743988
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 2, 18]",3,ReLU,0.6797649651120088,0.71522656083107
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 2, 20]",3,ReLU,0.26037458685273596,1.8355594277381897
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 4, 2]",3,ReLU,0.9030481087036357,0.26312265545129776
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 4, 4]",3,ReLU,0.9012118986412045,0.267503023147583
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 4, 6]",3,ReLU,0.9181050312155711,0.22359957545995712
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 4, 8]",3,ReLU,0.9177377892030848,0.21722016483545303
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 4, 10]",3,ReLU,0.9045170767535806,0.2599683552980423
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 4, 12]",3,ReLU,0.9173705471905986,0.227758951485157
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 4, 14]",3,ReLU,0.9203084832904884,0.21688849478960037
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 4, 16]",3,ReLU,0.914799853103195,0.22939222306013107
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 4, 18]",3,ReLU,0.906720528828498,0.24244993180036545
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 4, 20]",3,ReLU,0.9214102093279471,0.22150572389364243
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 6, 2]",3,ReLU,0.6180683070143225,0.8904891312122345
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 6, 4]",3,ReLU,0.26037458685273596,1.834510087966919
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 6, 6]",3,ReLU,0.26037458685273596,1.8355001211166382
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 6, 8]",3,ReLU,0.9074550128534704,0.24806592613458633
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 6, 10]",3,ReLU,0.9206757253029747,0.2133009359240532
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 6, 12]",3,ReLU,0.9217774513404333,0.21991193294525146
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 6, 14]",3,ReLU,0.9184722732280572,0.2201468124985695
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 6, 16]",3,ReLU,0.9107601909658465,0.24363870918750763
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 6, 18]",3,ReLU,0.9078222548659567,0.22930045425891876
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 6, 20]",3,ReLU,0.8942343004039662,0.2835531681776047
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 8, 2]",3,ReLU,0.7609254498714653,0.8283351063728333
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 8, 4]",3,ReLU,0.9133308850532501,0.2331569716334343
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 8, 6]",3,ReLU,0.9070877708409842,0.2665378749370575
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 8, 8]",3,ReLU,0.9140653690782226,0.2279621660709381
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 8, 10]",3,ReLU,0.9092912229159016,0.2442227303981781
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 8, 12]",3,ReLU,0.9144326110907087,0.2319420948624611
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 8, 14]",3,ReLU,0.901946382666177,0.2665184587240219
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 8, 16]",3,ReLU,0.9151670951156813,0.2306562438607216
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 8, 18]",3,ReLU,0.901946382666177,0.2646382451057434
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 8, 20]",3,ReLU,0.9166360631656262,0.21585649251937866
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 10, 2]",3,ReLU,0.8993756885787734,0.3433817923069
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 10, 4]",3,ReLU,0.9140653690782226,0.24337591975927353
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 10, 6]",3,ReLU,0.9111274329783328,0.24804560095071793
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 10, 8]",3,ReLU,0.919573999265516,0.2169363871216774
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 10, 10]",3,ReLU,0.9166360631656262,0.2221120074391365
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 10, 12]",3,ReLU,0.877708409842086,0.30721576511859894
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 10, 14]",3,ReLU,0.9034153507161219,0.2565016821026802
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 10, 16]",3,ReLU,0.9181050312155711,0.21120179444551468
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 10, 18]",3,ReLU,0.9136981270657363,0.22198081761598587
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 10, 20]",3,ReLU,0.9173705471905986,0.20973822474479675
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 12, 2]",3,ReLU,0.26037458685273596,1.8333882689476013
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 12, 4]",3,ReLU,0.914799853103195,0.2355971410870552
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 12, 6]",3,ReLU,0.9159015791406537,0.24436891824007034
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 12, 8]",3,ReLU,0.9162688211531399,0.2168949544429779
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 12, 10]",3,ReLU,0.9184722732280572,0.21586639434099197
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 12, 12]",3,ReLU,0.9166360631656262,0.23373821377754211
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 12, 14]",3,ReLU,0.9140653690782226,0.22727765142917633
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 12, 16]",3,ReLU,0.9192067572530297,0.2212420403957367
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 12, 18]",3,ReLU,0.8990084465662872,0.2649383246898651
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 12, 20]",3,ReLU,0.8953360264414248,0.26894159615039825
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 14, 2]",3,ReLU,0.9074550128534704,0.2634202092885971
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 14, 4]",3,ReLU,0.9111274329783328,0.2526881694793701
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 14, 6]",3,ReLU,0.9081894968784429,0.24573633819818497
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 14, 8]",3,ReLU,0.9140653690782226,0.2287077233195305
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 14, 10]",3,ReLU,0.9085567388909291,0.2602229118347168
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 14, 12]",3,ReLU,0.9125964010282777,0.21569611877202988
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 14, 14]",3,ReLU,0.9136981270657363,0.22610168159008026
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 14, 16]",3,ReLU,0.9059860448035255,0.2575329840183258
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 14, 18]",3,ReLU,0.8986412045538009,0.2521174028515816
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 14, 20]",3,ReLU,0.9206757253029747,0.2153436839580536
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 16, 2]",3,ReLU,0.9074550128534704,0.29218506813049316
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 16, 4]",3,ReLU,0.26037458685273596,1.8343507051467896
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 16, 6]",3,ReLU,0.914799853103195,0.2454952746629715
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 16, 8]",3,ReLU,0.897172236503856,0.27265067398548126
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 16, 10]",3,ReLU,0.9081894968784429,0.23362576961517334
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 16, 12]",3,ReLU,0.9136981270657363,0.23052135854959488
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 16, 14]",3,ReLU,0.9111274329783328,0.24044187366962433
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 16, 16]",3,ReLU,0.9155343371281675,0.22214626520872116
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 16, 18]",3,ReLU,0.9111274329783328,0.22172950208187103
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 16, 20]",3,ReLU,0.9162688211531399,0.22097215801477432
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 18, 2]",3,ReLU,0.7741461623209696,0.7569614350795746
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 18, 4]",3,ReLU,0.9199412412780023,0.22957023978233337
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 18, 6]",3,ReLU,0.9214102093279471,0.21651502698659897
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 18, 8]",3,ReLU,0.9096584649283878,0.2423987090587616
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 18, 10]",3,ReLU,0.9162688211531399,0.219151571393013
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 18, 12]",3,ReLU,0.9045170767535806,0.25735506415367126
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 18, 14]",3,ReLU,0.9199412412780023,0.22138166427612305
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 18, 16]",3,ReLU,0.9136981270657363,0.22935931384563446
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 18, 18]",3,ReLU,0.9052515607785531,0.2516010031104088
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 18, 20]",3,ReLU,0.9125964010282777,0.23113245517015457
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 20, 2]",3,ReLU,0.9184722732280572,0.22348125278949738
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 20, 4]",3,ReLU,0.9045170767535806,0.25687363743782043
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 20, 6]",3,ReLU,0.9122291590157914,0.24204988777637482
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 20, 8]",3,ReLU,0.9015791406536908,0.2710109204053879
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 20, 10]",3,ReLU,0.9103929489533603,0.239303320646286
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 20, 12]",3,ReLU,0.9170033051781123,0.22932898998260498
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 20, 14]",3,ReLU,0.910025706940874,0.24419721961021423
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 20, 16]",3,ReLU,0.914799853103195,0.2244640663266182
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 20, 18]",3,ReLU,0.9081894968784429,0.24929659068584442
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[12, 20, 20]",3,ReLU,0.919573999265516,0.2223086580634117
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 2, 2]",3,ReLU,0.26037458685273596,1.8344829678535461
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 2, 4]",3,ReLU,0.9173705471905986,0.2335120216012001
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 2, 6]",3,ReLU,0.7300771208226221,0.7125608325004578
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 2, 8]",3,ReLU,0.9122291590157914,0.239736907184124
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 2, 10]",3,ReLU,0.9114946749908189,0.2427665814757347
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 2, 12]",3,ReLU,0.9136981270657363,0.2362504079937935
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 2, 14]",3,ReLU,0.6478149100257069,0.774277925491333
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 2, 16]",3,ReLU,0.9162688211531399,0.2251989096403122
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 2, 18]",3,ReLU,0.26037458685273596,1.834154725074768
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 2, 20]",3,ReLU,0.9129636430407638,0.2451094463467598
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 4, 2]",3,ReLU,0.26037458685273596,1.8339462876319885
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 4, 4]",3,ReLU,0.795813441057657,0.6266574263572693
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 4, 6]",3,ReLU,0.7554168196841718,0.6431128680706024
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 4, 8]",3,ReLU,0.26037458685273596,1.8340561985969543
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 4, 10]",3,ReLU,0.9136981270657363,0.22432363778352737
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 4, 12]",3,ReLU,0.9114946749908189,0.23364920914173126
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 4, 14]",3,ReLU,0.9181050312155711,0.2203425019979477
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 4, 16]",3,ReLU,0.8960705104663974,0.2703457176685333
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 4, 18]",3,ReLU,0.9177377892030848,0.2279364913702011
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 4, 20]",3,ReLU,0.9159015791406537,0.23187775164842606
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 6, 2]",3,ReLU,0.9118619170033052,0.2601581886410713
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 6, 4]",3,ReLU,0.914799853103195,0.2307836189866066
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 6, 6]",3,ReLU,0.9166360631656262,0.2250695526599884
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 6, 8]",3,ReLU,0.9203084832904884,0.22261597961187363
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 6, 10]",3,ReLU,0.919573999265516,0.21884378045797348
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 6, 12]",3,ReLU,0.9122291590157914,0.22081924974918365
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 6, 14]",3,ReLU,0.9144326110907087,0.22330023348331451
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 6, 16]",3,ReLU,0.9166360631656262,0.2141696810722351
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 6, 18]",3,ReLU,0.9181050312155711,0.21806886047124863
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 6, 20]",3,ReLU,0.9074550128534704,0.244325689971447
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 8, 2]",3,ReLU,0.9074550128534704,0.2686041444540024
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 8, 4]",3,ReLU,0.9037825927286082,0.2736123502254486
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 8, 6]",3,ReLU,0.9188395152405435,0.21888010203838348
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 8, 8]",3,ReLU,0.9166360631656262,0.22619014978408813
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 8, 10]",3,ReLU,0.9015791406536908,0.2566985636949539
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 8, 12]",3,ReLU,0.9081894968784429,0.23664375394582748
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 8, 14]",3,ReLU,0.9045170767535806,0.2649695426225662
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 8, 16]",3,ReLU,0.9034153507161219,0.25822289288043976
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 8, 18]",3,ReLU,0.9144326110907087,0.2120407149195671
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 8, 20]",3,ReLU,0.9162688211531399,0.22312544286251068
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 10, 2]",3,ReLU,0.9092912229159016,0.2612926661968231
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 10, 4]",3,ReLU,0.901946382666177,0.2685960829257965
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 10, 6]",3,ReLU,0.8979067205288285,0.27112607657909393
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 10, 8]",3,ReLU,0.9184722732280572,0.2227172553539276
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 10, 10]",3,ReLU,0.9092912229159016,0.238851897418499
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 10, 12]",3,ReLU,0.9114946749908189,0.22311809659004211
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 10, 14]",3,ReLU,0.8964377524788836,0.27501751482486725
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 10, 16]",3,ReLU,0.9173705471905986,0.22259216755628586
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 10, 18]",3,ReLU,0.9173705471905986,0.21565759927034378
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 10, 20]",3,ReLU,0.9125964010282777,0.23079168051481247
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 12, 2]",3,ReLU,0.9107601909658465,0.24835896492004395
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 12, 4]",3,ReLU,0.26037458685273596,1.8321170806884766
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 12, 6]",3,ReLU,0.9173705471905986,0.23353739082813263
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 12, 8]",3,ReLU,0.9081894968784429,0.24558162689208984
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 12, 10]",3,ReLU,0.9199412412780023,0.2131616249680519
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 12, 12]",3,ReLU,0.9166360631656262,0.2214725911617279
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 12, 14]",3,ReLU,0.9184722732280572,0.2268780618906021
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 12, 16]",3,ReLU,0.9151670951156813,0.22063230723142624
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 12, 18]",3,ReLU,0.919573999265516,0.22032177448272705
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 12, 20]",3,ReLU,0.9114946749908189,0.23434127122163773
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 14, 2]",3,ReLU,0.7752478883584282,0.7992877960205078
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 14, 4]",3,ReLU,0.9052515607785531,0.271123468875885
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 14, 6]",3,ReLU,0.8813808299669482,0.3168165534734726
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 14, 8]",3,ReLU,0.9133308850532501,0.2252904772758484
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 14, 10]",3,ReLU,0.9133308850532501,0.22933057695627213
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 14, 12]",3,ReLU,0.8982739625413148,0.2673727571964264
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 14, 14]",3,ReLU,0.9162688211531399,0.21937889605760574
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 14, 16]",3,ReLU,0.9159015791406537,0.23380932956933975
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 14, 18]",3,ReLU,0.9133308850532501,0.23159818351268768
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 14, 20]",3,ReLU,0.9048843187660668,0.26408375799655914
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 16, 2]",3,ReLU,0.26037458685273596,1.8347021341323853
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 16, 4]",3,ReLU,0.9151670951156813,0.22835314273834229
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 16, 6]",3,ReLU,0.9030481087036357,0.2645364999771118
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 16, 8]",3,ReLU,0.9155343371281675,0.223965123295784
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 16, 10]",3,ReLU,0.9008446566287184,0.2672438472509384
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 16, 12]",3,ReLU,0.9188395152405435,0.21747519820928574
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 16, 14]",3,ReLU,0.9155343371281675,0.22129186987876892
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 16, 16]",3,ReLU,0.922879177377892,0.21332765370607376
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 16, 18]",3,ReLU,0.9170033051781123,0.2158958464860916
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 16, 20]",3,ReLU,0.9041498347410943,0.256535641849041
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 18, 2]",3,ReLU,0.9151670951156813,0.24326159060001373
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 18, 4]",3,ReLU,0.9144326110907087,0.25184938311576843
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 18, 6]",3,ReLU,0.9144326110907087,0.22998767346143723
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 18, 8]",3,ReLU,0.9144326110907087,0.22317512333393097
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 18, 10]",3,ReLU,0.9155343371281675,0.22349515557289124
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 18, 12]",3,ReLU,0.9089239809034153,0.26297321915626526
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 18, 14]",3,ReLU,0.9081894968784429,0.2578902021050453
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 18, 16]",3,ReLU,0.9041498347410943,0.24698863178491592
MLP,CrossEntropyLoss,Adam,0.01,300,16,"[14, 18, 18]",3,ReLU,0.9206757253029747,0.2100471779704094
